+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                       ;
+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                   ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; DE0_Nano_SOPC_inst|mm_interconnect_0|nios2_gen2_0_data_master_translator                                                                                                                                    ; 109   ; 12             ; 0            ; 12             ; 101    ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|mm_interconnect_0                                                                                                                                                                        ; 324   ; 0              ; 0            ; 0              ; 377    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|sysid                                                                                                                                                                                    ; 3     ; 10             ; 2            ; 10             ; 32     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|sw                                                                                                                                                                                       ; 42    ; 0              ; 28           ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|power_management_slave_0|pm_inst                                                                                                                                                         ; 4     ; 1              ; 0            ; 1              ; 5      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|power_management_slave_0                                                                                                                                                                 ; 38    ; 29             ; 32           ; 29             ; 37     ; 29              ; 29            ; 29              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|pll_0                                                                                                                                                                                    ; 2     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|onchip_memory2_0|the_altsyncram|auto_generated|mux2                                                                                                                                      ; 277   ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|onchip_memory2_0|the_altsyncram|auto_generated|decode3                                                                                                                                   ; 6     ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|onchip_memory2_0|the_altsyncram|auto_generated                                                                                                                                           ; 39    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|onchip_memory2_0                                                                                                                                                                         ; 42    ; 0              ; 1            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_debug_slave_wrapper|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_debug_slave_sysclk               ; 43    ; 0              ; 0            ; 0              ; 48     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_debug_slave_wrapper|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_debug_slave_tck                  ; 130   ; 0              ; 1            ; 0              ; 43     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_debug_slave_wrapper                                                                     ; 123   ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_ocimem|DE0_Nano_SOPC_nios2_gen2_0_cpu_ociram_sp_ram|the_altsyncram|auto_generated ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_ocimem|DE0_Nano_SOPC_nios2_gen2_0_cpu_ociram_sp_ram                               ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_ocimem                                                                            ; 92    ; 0              ; 6            ; 0              ; 65     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_avalon_reg                                                                        ; 48    ; 0              ; 26           ; 0              ; 68     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_im                                                                            ; 54    ; 38             ; 51           ; 38             ; 47     ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_pib                                                                           ; 0     ; 36             ; 0            ; 36             ; 36     ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_fifo|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_fifo_cnt_inc                ; 5     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_fifo|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_fifo_wrptr_inc              ; 4     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_fifo|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_compute_input_tm_cnt        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_fifo                                                                          ; 115   ; 0              ; 65           ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_dtrace|DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_trc_ctrl_td_mode              ; 9     ; 0              ; 6            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_dtrace                                                                        ; 110   ; 0              ; 99           ; 0              ; 72     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_itrace                                                                        ; 24    ; 17             ; 22           ; 17             ; 53     ; 17              ; 17            ; 17              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_dbrk                                                                          ; 95    ; 0              ; 0            ; 0              ; 99     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_xbrk                                                                          ; 61    ; 5              ; 58           ; 5              ; 6      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_break                                                                         ; 51    ; 36             ; 6            ; 36             ; 71     ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci_debug                                                                         ; 50    ; 1              ; 30           ; 1              ; 7      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_nios2_oci                                                                                                                            ; 170   ; 0              ; 0            ; 0              ; 69     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|DE0_Nano_SOPC_nios2_gen2_0_cpu_register_bank_b|the_altsyncram|auto_generated                                                                                            ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|DE0_Nano_SOPC_nios2_gen2_0_cpu_register_bank_b                                                                                                                          ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|DE0_Nano_SOPC_nios2_gen2_0_cpu_register_bank_a|the_altsyncram|auto_generated                                                                                            ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|DE0_Nano_SOPC_nios2_gen2_0_cpu_register_bank_a                                                                                                                          ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu|the_DE0_Nano_SOPC_nios2_gen2_0_cpu_test_bench                                                                                                                           ; 309   ; 3              ; 275          ; 3              ; 33     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0|cpu                                                                                                                                                                         ; 149   ; 1              ; 26           ; 1              ; 125    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|nios2_gen2_0                                                                                                                                                                             ; 149   ; 0              ; 0            ; 0              ; 124    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[7].mc|mi                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[7].mc                                                                                                                                              ; 34    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[6].mc|mi                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[6].mc                                                                                                                                              ; 34    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[5].mc|mi                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[5].mc                                                                                                                                              ; 34    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[4].mc|mi                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[4].mc                                                                                                                                              ; 34    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[3].mc|mi                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[3].mc                                                                                                                                              ; 34    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[2].mc|mi                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[2].mc                                                                                                                                              ; 34    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[1].mc|mi                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[1].mc                                                                                                                                              ; 34    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[0].mc|mi                                                                                                                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[0].mc                                                                                                                                              ; 34    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0                                                                                                                                                                       ; 41    ; 0              ; 17           ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|led                                                                                                                                                                                      ; 38    ; 24             ; 24           ; 24             ; 40     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|key                                                                                                                                                                                      ; 40    ; 0              ; 30           ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|wr_ptr                                                                                                        ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|rd_ptr_count                                                                                                  ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|FIFOram                                                                                                       ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state|count_usedw                                                                                        ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state                                                                                                    ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo                                                                                                               ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated                                                                                                                      ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r                                                                                                                                           ; 13    ; 0              ; 1            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|wr_ptr                                                                                                        ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|rd_ptr_count                                                                                                  ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|FIFOram                                                                                                       ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state|count_usedw                                                                                        ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state                                                                                                    ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo                                                                                                               ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated                                                                                                                      ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w                                                                                                                                           ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart                                                                                                                                                                                ; 38    ; 10             ; 23           ; 10             ; 34     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|controller_interrupt_counter                                                                                                                                                             ; 23    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|read_crosser|sync[5].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|read_crosser|sync[4].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|read_crosser|sync[3].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|read_crosser|sync[2].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|read_crosser|sync[1].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|read_crosser|sync[0].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|read_crosser                                                                                                                                                  ; 8     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|write_crosser|sync[5].u                                                                                                                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|write_crosser|sync[4].u                                                                                                                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|write_crosser|sync[3].u                                                                                                                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|write_crosser|sync[2].u                                                                                                                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|write_crosser|sync[1].u                                                                                                                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|write_crosser|sync[0].u                                                                                                                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo|write_crosser                                                                                                                                                 ; 8     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|rsp_fifo                                                                                                                                                               ; 113   ; 76             ; 0            ; 76             ; 40     ; 76              ; 76            ; 76              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|cmd_fifo|read_crosser|sync[4].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|cmd_fifo|read_crosser|sync[3].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|cmd_fifo|read_crosser|sync[2].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|cmd_fifo|read_crosser|sync[1].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|cmd_fifo|read_crosser|sync[0].u                                                                                                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|cmd_fifo|read_crosser                                                                                                                                                  ; 7     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|clock_crossing_io|cmd_fifo|write_crosser|sync[4].u                                                                                                                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
